CustomerID,Recency,Frequency,Monetary,Segment
17896,23,1,256.32,Potential Loyalist
17897,173,3,566.6,At Risk
17898,85,2,152.06,Normal
17899,159,1,155.8,Hibernating
17900,190,2,112.19999999999999,Normal
17901,29,1,110.38,Normal
17904,21,1,191.67,Normal
17905,71,4,800.24,Loyal
17906,247,1,72.9,Hibernating
17908,374,1,243.28,Hibernating
17911,9,1,366.23,Potential Loyalist
17912,310,5,311.01,Normal
17913,59,2,411.6,Need Attention
17914,4,1,336.43,Potential Loyalist
17917,45,3,341.28,Need Attention
17919,88,1,1304.04,Hibernating
17920,4,17,4204.1,Champions
17921,64,4,826.52,Loyal
17923,282,1,207.50000000000003,Hibernating
17924,12,7,2962.5,Champions
17925,373,1,244.08,Hibernating
17926,133,2,397.29,Normal
17928,45,2,212.54,Normal
17929,11,4,843.0,Loyal
17930,36,5,1740.48,Loyal
17931,134,2,408.36,Normal
17932,29,3,1331.57,Champions
17934,52,2,704.25,Need Attention
17935,138,2,145.79,Normal
17936,5,1,389.84,Potential Loyalist
17937,9,7,4301.22,Champions
17939,160,1,99.14,Hibernating
17940,49,10,4106.4400000000005,Loyal
17941,131,1,304.56,Hibernating
17942,8,1,77.50000000000001,Normal
17946,233,2,149.57999999999998,Normal
17947,37,1,176.68,Normal
17948,147,1,358.56000000000006,Hibernating
17949,1,45,58510.48,Champions
17950,72,3,482.2,Need Attention
17951,40,3,1008.5400000000001,Loyal
17954,5,12,2332.72,Champions
17955,199,4,557.3,At Risk
17956,249,1,12.75,Hibernating
17957,66,1,111.68,Normal
17958,117,1,508.4599999999999,Hibernating
17960,171,1,73.78,Hibernating
17961,21,39,1296.44,Champions
17962,142,1,102.83,Hibernating
17964,32,2,471.7,Potential Loyalist
17965,38,14,2622.57,Loyal
17966,38,5,1098.43,Loyal
17967,372,1,123.07,Hibernating
17968,374,1,277.35,Hibernating
17969,166,2,228.2,Normal
17970,211,1,582.59,Hibernating
17972,242,1,136.04,Hibernating
17973,52,1,337.04,Need Attention
17974,25,3,740.79,Loyal
17975,15,13,4488.81,Champions
17976,372,1,353.19,Hibernating
17977,29,1,288.14,Potential Loyalist
17978,365,1,300.91999999999996,Hibernating
17979,36,4,757.71,Loyal
17980,166,3,811.45,At Risk
17984,145,1,152.68,Hibernating
17985,22,1,634.95,Potential Loyalist
17986,56,1,20.8,Normal
17987,185,1,198.57,Hibernating
17988,12,7,201.12,Normal
17990,237,3,630.84,At Risk
17991,225,2,93.35,Normal
17994,122,4,678.49,At Risk
17995,282,1,76.1,Hibernating
17997,74,8,1970.6699999999998,At Risk
17999,37,2,382.06,Need Attention
18001,12,2,417.23,Potential Loyalist
18004,362,1,169.47,Hibernating
18005,4,2,249.72,Normal
18006,23,1,444.68,Potential Loyalist
18008,70,9,2116.19,Loyal
18009,235,1,257.34,Hibernating
18010,257,1,174.8,Hibernating
18011,373,1,102.78999999999999,Hibernating
18013,155,2,187.29,Normal
18014,28,1,166.42,Normal
18015,4,1,120.03,Normal
18016,32,5,1483.56,Champions
18017,81,3,523.0,At Risk
18018,108,2,122.14,Normal
18019,52,1,38.45,Normal
18022,36,1,668.11,Need Attention
18024,153,2,389.78,Normal
18027,99,1,115.31,Hibernating
18030,4,2,230.64999999999998,Normal
18032,334,1,73.5,Hibernating
18033,65,1,97.97,Normal
18034,22,2,422.88,Potential Loyalist
18035,36,3,730.4,Loyal
18036,32,3,405.62,Potential Loyalist
18037,154,6,70.02,Normal
18040,19,2,357.20000000000005,Potential Loyalist
18041,12,21,4183.39,Champions
18042,54,1,165.04999999999998,Normal
18043,25,3,559.51,Loyal
18044,4,10,2088.6,Champions
18045,45,1,189.4,Normal
18048,203,2,172.29000000000002,Normal
18050,359,1,74.4,Hibernating
18053,71,1,300.02,Need Attention
18055,7,10,6784.1900000000005,Champions
18056,288,1,363.65,Hibernating
18058,10,1,170.16,Normal
18059,23,3,306.46,Potential Loyalist
18061,22,10,2119.41,Champions
18062,173,3,720.52,At Risk
18064,133,2,814.0,At Risk
18065,6,14,2392.83,Champions
18066,75,1,318.0,Hibernating
18067,40,1,396.33,Need Attention
18068,289,1,101.69999999999999,Hibernating
18069,26,5,2036.67,Champions
18071,258,2,453.0,Normal
18072,186,1,247.44,Hibernating
18073,114,12,3877.5200000000004,At Risk
18074,374,1,489.6,Hibernating
18075,23,10,2611.75,Champions
18077,8,11,2633.0099999999998,Champions
18078,217,2,336.13,Normal
18079,45,4,3651.97,Loyal
18080,19,2,1231.5,Potential Loyalist
18081,36,3,343.45,Need Attention
18082,26,1,703.37,Potential Loyalist
18084,16,1,90.47999999999999,Normal
18085,330,2,689.95,At Risk
18086,274,1,101.34,Hibernating
18087,98,2,4055.7199999999993,At Risk
18088,61,1,167.67000000000002,Normal
18092,2,11,9068.26,Champions
18093,93,4,2106.52,At Risk
18094,82,7,3017.3,At Risk
18095,313,2,580.0500000000001,At Risk
18096,12,3,911.15,Loyal
18097,8,6,2697.8,Champions
18099,127,1,168.31,Hibernating
18101,11,2,223.65,Normal
18102,1,60,259657.3,Champions
18104,37,1,754.64,Need Attention
18105,38,1,113.48000000000002,Normal
18106,330,1,430.7,Hibernating
18108,254,1,271.0,Hibernating
18109,2,26,8052.97,Champions
18110,20,1,236.3,Normal
18112,12,2,352.69,Potential Loyalist
18113,369,1,76.32000000000001,Hibernating
18114,290,1,220.1,Hibernating
18116,68,8,1418.03,Loyal
18117,26,1,320.72,Potential Loyalist
18118,11,26,5653.82,Champions
18119,368,1,181.12,Hibernating
18120,214,1,111.15,Hibernating
18121,149,2,673.1,At Risk
18122,8,6,1826.21,Champions
18123,24,2,589.4399999999999,Potential Loyalist
18125,30,4,1142.99,Champions
18126,61,1,206.82999999999998,Normal
18127,19,3,348.73,Potential Loyalist
18129,243,1,112.55000000000001,Hibernating
18130,15,3,1059.39,Champions
18133,212,1,931.4999999999999,Hibernating
18135,29,5,681.9100000000001,Loyal
18136,63,3,784.33,Loyal
18138,295,1,152.65,Hibernating
18139,18,6,8438.34,Champions
18142,157,2,1019.52,At Risk
18143,117,2,1000.16,At Risk
18144,8,12,2888.75,Champions
18145,13,4,2861.55,Champions
18146,141,2,160.35000000000002,Normal
18147,46,2,179.33999999999997,Normal
18149,51,3,612.0799999999999,Loyal
18150,32,3,566.58,Loyal
18151,135,2,653.35,At Risk
18154,3,2,399.19,Potential Loyalist
18155,75,3,371.62,Normal
18156,13,2,734.94,Potential Loyalist
18158,9,2,453.4,Potential Loyalist
18159,301,1,530.15,Hibernating
18160,57,2,638.0600000000001,Need Attention
18161,15,5,1618.69,Champions
18164,37,1,399.65000000000003,Need Attention
18165,177,1,302.46000000000004,Hibernating
18167,23,3,1384.8600000000001,Champions
18168,176,6,1169.94,At Risk
18169,61,1,202.65,Normal
18170,33,3,980.31,Champions
18171,59,5,1231.31,Loyal
18172,15,20,7561.68,Champions
18173,87,4,2106.84,At Risk
18174,7,1,104.0,Normal
18176,358,1,476.35,Hibernating
18177,31,6,1341.42,Champions
18178,129,4,1590.81,At Risk
18179,9,6,1793.17,Champions
18180,5,6,1843.75,Champions
18181,24,1,382.8,Potential Loyalist
18183,227,2,632.07,At Risk
18184,15,1,49.8,Normal
18185,249,1,304.25,Hibernating
18188,15,3,2001.04,Champions
18189,78,2,1090.24,At Risk
18190,192,2,284.46000000000004,Normal
18191,262,1,207.79999999999998,Hibernating
18192,72,1,957.97,Need Attention
18193,165,1,243.76,Hibernating
18194,82,1,973.8399999999999,Hibernating
18196,95,2,689.13,At Risk
18198,4,17,5425.56,Champions
18200,106,1,163.8,Hibernating
18202,200,3,1396.99,Can't Lose
18203,157,1,160.42000000000002,Hibernating
18204,71,3,1993.7,Loyal
18205,36,2,517.36,Need Attention
18209,29,1,139.10000000000002,Normal
18210,2,6,2621.38,Champions
18211,26,5,600.07,Loyal
18212,326,1,248.42,Hibernating
18213,237,1,232.48000000000002,Hibernating
18215,89,1,299.34000000000003,Hibernating
18216,31,1,481.75,Potential Loyalist
18217,29,2,621.75,Potential Loyalist
18218,211,2,662.08,At Risk
18219,3,10,2069.77,Champions
18220,227,1,305.28000000000003,Hibernating
18221,22,5,1041.61,Champions
18222,93,1,443.0,Hibernating
18223,5,14,6484.54,Champions
18224,264,1,158.95000000000002,Hibernating
18225,3,12,5509.12,Champions
18226,44,11,5228.05,Loyal
18227,218,1,93.75,Hibernating
18228,57,2,779.9,Need Attention
18229,12,20,7276.900000000001,Champions
18230,9,7,2810.2000000000003,Champions
18231,192,5,2083.27,Can't Lose
18232,82,4,592.97,At Risk
18233,326,1,440.0,Hibernating
18235,72,3,1796.48,Loyal
18236,30,6,882.24,Loyal
18237,3,5,987.1,Champions
18239,219,5,1561.6100000000001,Can't Lose
18240,46,1,422.58,Need Attention
18241,10,17,2073.09,Champions
18242,72,4,2232.4900000000002,Loyal
18245,7,7,2567.06,Champions
18246,24,2,596.1,Potential Loyalist
18248,123,2,804.02,At Risk
18249,17,1,95.34,Normal
18250,310,1,349.27,Hibernating
18251,87,1,4314.72,Hibernating
18252,51,2,526.67,Need Attention
18255,89,1,103.3,Hibernating
18257,39,8,2337.63,Loyal
18259,25,3,2338.6000000000004,Champions
18260,173,6,2643.2000000000003,At Risk
18261,43,2,324.24,Need Attention
18262,140,1,149.48,Hibernating
18263,26,3,1213.1599999999999,Champions
18265,72,2,801.51,Need Attention
18268,134,1,25.5,Hibernating
18269,366,1,168.6,Hibernating
18270,38,2,283.15,Need Attention
18272,3,6,3078.58,Champions
18273,2,3,204.0,Normal
18274,30,1,175.92,Normal
18276,44,1,335.86,Need Attention
18277,58,1,110.38,Normal
18278,74,1,173.9,Hibernating
18280,278,1,180.60000000000002,Hibernating
18281,181,1,80.82,Hibernating
18282,8,2,178.05,Normal
18283,4,16,2094.88,Champions
18287,43,3,1837.28,Loyal
